url,title,imdb_score,description,director,stars,year,runtime,genre,rating,metascore,gross
https://www.imdb.com/title/tt21881406/,Curriculum Vitae,,,Add a Plot,,2022,,Short,,,
https://www.imdb.com/title/tt1063592/,Anak-anak Borobudur,,,Add a Plot,,2007,,Drama,,,
https://www.imdb.com/title/tt2028506/,Kabar Gembira,,,Add a Plot,,2009,22,Short,,,
https://www.imdb.com/title/tt15257848/,Kita Keluarga,,,,,2020,14,"Short, Drama, Family",,,
https://www.imdb.com/title/tt1042233/,Ambisi,6.7,,Nya Abbas Akup,"Deddy Damhudi, Benyamin S., Nuke Maya Saphira, Bing Slamet",1973,,,,,
https://www.imdb.com/title/tt1794904/,Payung Merah,7.3,One night... Three people... Finding their way home. 'Red Umbrella' is a supernatural thriller about a taxi driver who learns about true appreciation of his family after picking up a ...,Andri Cung,"Edward Gunawan, Rio Dewanto, Atiqah Hasiholan, Zubir Mustaqim",2010,10,"Short, Drama, Family",,,
https://www.imdb.com/title/tt13086450/,"Ora Srawung, Mati Suwung",,,,,2020,18,"Short, Drama",,,
https://www.imdb.com/title/tt1795567/,Butir-butir cinta tak bertepi,,,Add a Plot,,1981,,Drama,,,
https://www.imdb.com/title/tt3835918/,Letnan Harahap,,,Add a Plot,,1977,,Drama,,,
https://www.imdb.com/title/tt10199384/,The Sinking Capital,,,See full summary,,2019,25,"Documentary, Short, History",,,
https://www.imdb.com/title/tt1067225/,Plong,,,,,1991,,"Comedy, Drama",,,
https://www.imdb.com/title/tt28262298/,Terra Incognita,,,See full summary,,II) (2023,,Short,,,
https://www.imdb.com/title/tt1250828/,Rima bergema,,,Add a Plot,,1964,,Drama,,,
https://www.imdb.com/title/tt4472678/,3600 Detik,7.0,"3600 Detik tells about the life of Sandra (Shae), who changes over night when her parents divorce ; she colours her hair red and also changes her personality. This causes her friends to ...",Nayato Fio Nuala,"Indra Birowo, Ponco Buwono, Febby Febiola, Wulan Guritno",2014,90,"Drama, Romance",,,
https://www.imdb.com/title/tt16492954/,LoveRain,,,,,2021,,"Short, Music",,,
https://www.imdb.com/title/tt15876432/,Pulang,,,Add a Plot,,II) (2021,7,"Short, Drama",,,
https://www.imdb.com/title/tt27128352/,Pandemi(e): Arumi & Lidah Pocong,,,,,2021,10,"Short, Horror",,,
https://www.imdb.com/title/tt26917290/,Lenggang Djakarta,,,Add a Plot,,1953,,Drama,,,
https://www.imdb.com/title/tt15259972/,Beeyond Ideas,,,Add a Plot,,2020– ,,Documentary,,,
https://www.imdb.com/title/tt5936374/,Grand Escapes,,,Add a Plot,,2016– ,24,Reality-TV,,,
https://www.imdb.com/title/tt11707464/,Rumah (Home),,,,,2019,,"Short, Drama",,,
https://www.imdb.com/title/tt27116309/,Seven: Time Well Spent,8.5,"Rey starts off his story entering a new school, new environment, meeting all new friends and all new feelings foreign to him. Now he has to learn what are these strange anomalies developing inside him whilst going on with his new world.",Luqman Ski,"Ashli Mohammad, Jimmy Poluszek, Reynaldo A. Putra",2022– ,,Animation,,,
https://www.imdb.com/title/tt0959434/,Belahan Jiwa,6.5,"Cairo, Baby Blue, Arimbi, and Farlyna are a soulmates. They think they have a connection each other and it's reveals from when they are have a boyfriend. Unknowingly by them, the quartet ...",Sekar Ayu Asmara,"Endhita, Ria Irawan, Indah Kalalo, Surya Saputra",2005,,Thriller,,,
https://www.imdb.com/title/tt18952274/,Our So Called Prayer,,,,,2022,15,"Short, Crime",,,
https://www.imdb.com/title/tt1102329/,Si djimat,,,Add a Plot,,1963,,,,,
https://www.imdb.com/title/tt21147038/,Sinar untuk Genta,6.5,An accident ten years ago made Sinar lose her parents and the function of her eyes. Her story begins when she is about to try her luck on a scholarship at the Pratama campus. An incident ...,Hedy Suryawan,"Naufal Samudra Weichert, Ziva Magnolya, Niniek L. Karim, Nadia Mulya",2022,80,Drama,13+,,
https://www.imdb.com/title/tt8615084/,Dad's Home,9.2,,Jeiji Joned,"Badrian Noviansyah, Marsha Bayu Andika Pusung, Rendy Septino, Dela Shalshabila",2018,22,"Short, Drama",,,
https://www.imdb.com/title/tt1431132/,Pembalasan,,,Add a Plot,,1951,,,,,
https://www.imdb.com/title/tt13873418/,Sejarang,,,,,2019,,"Short, Horror",,,
https://www.imdb.com/title/tt18952490/,Ghulam,,,Add a Plot,,2021,17,"Short, Comedy",,,
https://www.imdb.com/title/tt1948565/,Hatiku dalam hatimu,,,Add a Plot,,1973,88,Drama,,,
https://www.imdb.com/title/tt15881516/,Sanctuary (Serenity Cut),,,,,2020,6,"Short, Drama, Fantasy",SU,,
https://www.imdb.com/title/tt28102568/,Mimpi Pati di Ujung Selatan,,,Add a Plot,,2021,,Drama,,,
https://www.imdb.com/title/tt15569066/,Ce O Ce,,,Add a Plot,,2021 Video,,Short,,,
https://www.imdb.com/title/tt1753716/,Djalang,,,Add a Plot,,1970,,Action,,,
https://www.imdb.com/title/tt1846740/,Sinjo 'Tjo' Main Di Film,,,Add a Plot,,1931,,,,,
https://www.imdb.com/title/tt13885976/,The Fiction Master,,,See full summary,,2019,,"Short, Action",,,
https://www.imdb.com/title/tt0343283/,Pearls of Love,,,Add a Plot,,1996– ,60,Drama,,,
https://www.imdb.com/title/tt15056580/,Semua Pergi,,,Add a Plot,,2021,,"Short, Drama",,,
https://www.imdb.com/title/tt19838538/,Senyum Di Pagi Bulan Desember,,,See full summary,,1974,,Drama,,,
https://www.imdb.com/title/tt1158243/,Dr. Firdaus,,,Add a Plot,,1976,94,,,,
https://www.imdb.com/title/tt12325250/,Sepuluh Meter,8.3,"When the pandemic strikes, two friends are facing the same situation. Then, why do they feel so differently?",Yandy Laurens,"Sabai Morscheck, Ringgo Agus Rahman, Ernest Syarif, Nirina Zubir",2020,22,"Short, Drama",,,
https://www.imdb.com/title/tt15809640/,Diana Susanti: Than You See,,,Add a Plot,,2021 Video,3,"Short, Music",,,
https://www.imdb.com/title/tt1250695/,Api dibukit menorah,,,Add a Plot,,1971,,,,,
https://www.imdb.com/title/tt12187580/,Sleepless Nights,,,Add a Plot,,2015 Video,2,"Short, Romance",,,
https://www.imdb.com/title/tt11548986/,Cinta bersemi,,,Add a Plot,,1977,111,Drama,,,
https://www.imdb.com/title/tt1649287/,Biarkan musim berganti,,,Add a Plot,,1971,,,,,
https://www.imdb.com/title/tt10415574/,Hell's Kitchen Indonesia,,,Add a Plot,,2015,,Reality-TV,,,
https://www.imdb.com/title/tt15768340/,Maudy Ayunda: not for us,,,Add a Plot,,2021 Video,5,"Short, Music",,,
https://www.imdb.com/title/tt16436700/,Dari Rumah Untuk Indonesia,,,,,2020,,"Documentary, Short",,,
https://www.imdb.com/title/tt14253418/,Duo Biduan: Santuy Aja Kuy,,,Add a Plot,,2019 Video,,"Short, Music",,,
https://www.imdb.com/title/tt1045863/,Merangkul langit,,,Add a Plot,,1986,92,,,,
https://www.imdb.com/title/tt14399618/,You and I,7.2,"Meeting in their youth as political detainees, Kaminah and Kusdalini embark on a lifelong journey together, supporting each other through the challenges of growing old.",Fanny Chotimah,"Kaminah, Kusdalini",2020,76,Documentary,,,
https://www.imdb.com/title/tt12800380/,The Waria of Java,,,See full summary,,2019,13,"Documentary, Short",,,
https://www.imdb.com/title/tt13640256/,Followed,,,Add a Plot,,2016,,"Short, Horror",,,
https://www.imdb.com/title/tt15483672/,My Clouded Mind,,,See full summary,,2021,10,"Animation, Short",,,
https://www.imdb.com/title/tt1227866/,Jang djatuh dikaki lelaki,,,Add a Plot,,1971,106,,,,
https://www.imdb.com/title/tt4303026/,Horison,,,,,2014,17,"Short, Drama",,,
https://www.imdb.com/title/tt1753364/,2 X 24 djam,,,Add a Plot,,1967,,Thriller,,,
https://www.imdb.com/title/tt19396262/,Selimut Kabut Rongkong,,,,,2022,107,Drama,R13+,,
https://www.imdb.com/title/tt1045189/,Rakit,,,Add a Plot,,1971,,,,,
https://www.imdb.com/title/tt1848793/,Bajar Dengan Djiwa,,,Add a Plot,,1940,,Drama,,,
https://www.imdb.com/title/tt13812398/,Turang,,,,,1958,,Drama,,,
https://www.imdb.com/title/tt22742660/,Mencintai Nisan,,,,,2014,,"Short, Drama",,,
https://www.imdb.com/title/tt2954700/,Badai di awal bahagia,,,,,1981,124,"Action, Drama",,,
https://www.imdb.com/title/tt10551456/,True Soul of Indonesia,,,Add a Plot,,2015,,"Documentary, Short",,,
https://www.imdb.com/title/tt18347532/,EDDA Café,,,See full summary,,2021 Video Game,,"Fantasy, Romance",,,
https://www.imdb.com/title/tt5675564/,Asisi Horor Story: The Cursed Toilet,,"Some student that get curious about paranormal activity on their school toilet, and they wanted to investigate it.",Michael,"Tri Yoga, Benedikta, Andrian Cahya, Kevin Hernandes",,,"Short, Comedy, Horror",,,
https://www.imdb.com/title/tt1649331/,Gara-gara janda kaya,,,Add a Plot,,1977,93,,,,
https://www.imdb.com/title/tt0274928/,Layar Hidup: Tanjung Priok/Jakarta,,,Add a Plot,,2001,20,"Documentary, Short",,,
https://www.imdb.com/title/tt5700226/,The Peace Agency,,,,,2018,92,Documentary,,,
https://www.imdb.com/title/tt5914554/,The Silent Mob,6.7,A driver came to a poor and remote rural area to recruit mob-for-hire to be used in a demonstration someplace else. A meeting there with one family and another driver dragged him spiraling ...,Harvan Agustriansyah,,2016,17,"Short, Drama",,,
https://www.imdb.com/title/tt0336897/,Narkoba,,,Add a Plot,,1992,90,Action,,,
https://www.imdb.com/title/tt1341142/,Boedjoekan iblis,,,Add a Plot,,1941,,,,,
https://www.imdb.com/title/tt27291558/,Metaverse of Madness,,,,,2022,6,"Short, Sci-Fi",,,
https://www.imdb.com/title/tt1693908/,Sehidup (Tak) Semati,6.0,,Iqbal Rais,"Joanna Alexandra, Bolot, Fanny Fabriana, Faqih Ngatemin",2010,,Drama,,,
https://www.imdb.com/title/tt1229787/,Kun fayakuun,7.1,,Guntur Novaris,"Agus Kuncoro, Zaskia Adya Mecca, Opick, Desy Ratnasari",2008,,Drama,,,
https://www.imdb.com/title/tt2151354/,Merindu Mantan,6.7,A woman mystically curses her ex as revenge.,Andri Cung,"Rangga Djoned, Aimee Saras, Novita Savitri, Bran Vargas",2012,,"Short, Horror",,,
https://www.imdb.com/title/tt1066401/,Aladin,8.1,,Matnoor Tindaon,"Osman Alwi, S. Bagio, Aminah Cendrakasih, Deddy Damhudi",1975,90,"Comedy, Drama",,,
https://www.imdb.com/title/tt12810468/,Trash Story,,,Add a Plot,,2019,3,"Documentary, Short",,,
https://www.imdb.com/title/tt27601648/,Semu,,,Add a Plot,,2022,,Drama,,,
https://www.imdb.com/title/tt2360830/,Fun Cooking,,,Add a Plot,,2012– ,30,,,,
https://www.imdb.com/title/tt0345558/,Lebih Asyik Sama Kamu,5.1,Two high schools girls fight (sometimes literally) for the attention of the boy they're both in love with.,Arizal,"Ryan Hidayat, Sally Marcellina, Paramitha Rusady, Gugun Benget",1989,,Comedy,,,
https://www.imdb.com/title/tt21627790/,Gandik,,,Add a Plot,,2019,17,"Short, Drama",,,
https://www.imdb.com/title/tt1848901/,Gagak Item,,,Add a Plot,,1939,,,,,
https://www.imdb.com/title/tt26700620/,End of the Tunnel,,,,,2021,17,"Documentary, Short",,,
https://www.imdb.com/title/tt21833062/,Tunggu (Hold on),8.7,"Siska tried to find friends to prevent her from ending her own life. But all the friends she contacted ignored her. In her dying time, Siska saw her reflection in the mirror, reminding her of her parents' love for her.",Deandrey Putra,Ratu Bilqis,2022,10,"Short, Drama",,,
https://www.imdb.com/title/tt6672496/,Tengkorak Hidoep,6.2,A group of friends journey to a remote jungle island and find they must do battle with a resurrected god.,Tan Tjoei Hock,"Bissu, Misnahati, Moh Mochtar",1941,,"Action, Adventure, Horror",,,
https://www.imdb.com/title/tt1227872/,Laki-laki pilihan,,,Add a Plot,,1973,106,Drama,,,
https://www.imdb.com/title/tt0321372/,A Balinese Trance Seance,7.5,"Bringing offerings of rice, flowers, and woven coconut leaves, clients visit Jero in her household shrine to determine the cause of their son's death.",Patsy Asch,"Timothy Asch, Linda Conner",1981,30,Short,,,
https://www.imdb.com/title/tt1169990/,Janji sarinah,,,Add a Plot,,1976,111,Drama,,,
https://www.imdb.com/title/tt27200211/,Kembali Kediri,,,,,2022,17,Short,,,
https://www.imdb.com/title/tt15127826/,Siantar Rap Foundation: Boru Ni Raja,,,Add a Plot,,2015 Video,,"Short, Music",,,
https://www.imdb.com/title/tt26687407/,On the Lightness of Being,,,,,2022,19,"Short, Drama",,,
https://www.imdb.com/title/tt2093210/,Precious Herbs,,,Add a Plot,,1937,30,"Documentary, Short",,,
https://www.imdb.com/title/tt7657524/,Blok M,,,See full summary,,2018,90,Drama,,,
https://www.imdb.com/title/tt3809036/,Pendekar Kesepian,7.0,"4 college student decided to camp on a mountain. They discussed about coffee, sex, Clint Eastwood, alien. This short sci-fi film is about how can 4 cups of coffee, sex, and Clint Eastwood ...",Yusron Fuadi,"Yusron Fuadi, Eka Nusa Pertiwi, Aditya Utama",2015,25,"Short, Comedy, Drama",,,
https://www.imdb.com/title/tt27171343/,Hornz and Friends,,,Musix,,Video,,"Short, Comedy",,,
https://www.imdb.com/title/tt1341255/,Ratna kumala,,,Add a Plot,,1953,,,,,
https://www.imdb.com/title/tt1847595/,Gadis jang Terdjoeal,,,Add a Plot,,1937,,Drama,,,
https://www.imdb.com/title/tt1480821/,Manusia berilmu gai,,,Add a Plot,,1981,112,"Drama, Mystery",,,
https://www.imdb.com/title/tt0347871/,Residivis,,,Add a Plot,,1985,90,"Action, Drama",,,
https://www.imdb.com/title/tt1385955/,Pangeran hamid,,,Add a Plot,,1953,,,,,
https://www.imdb.com/title/tt0446510/,The Year of Living Vicariously,5.8,"This split-screen documentary by a Malaysian director chronicles the shooting of the Indonesian film Gie (2005) in the middle of 2004, which is also when the country is undergoing its first...",Amir Muhammad,"Henidar Amroe, Timur Angin, Indra Birowo, Edwin",2005,63,Documentary,,,
https://www.imdb.com/title/tt1102301/,Pegawai tinggi,,,Add a Plot,,1954,,,,,
https://www.imdb.com/title/tt1576373/,Bukan Malin Kundang,6.1,,Iqbal Rais,"Ringgo Agus Rahman, Deddy Mahendra Desta, Sissy Priscillia, Aming Sugandhi",2009,90,Comedy,,,
https://www.imdb.com/title/tt3801796/,Solit4ire,6.8,"The Card Game comes alive, who is in control ? Four Strangers unknowingly step into the realm of the supernatural. Will they survive ? What secret do they share ?",Rico M. Bradley,"Nadya Febrina, Pamela Hallatu, Nico Hernawan, Wulan Kalea",2014,90,Horror,17+,,
https://www.imdb.com/title/tt1185660/,Menyibak kabut cinta,,,Add a Plot,,1986,93,Drama,,,
https://www.imdb.com/title/tt10636074/,Miss You,,,Add a Plot,,2019 Video,,"Short, Music",,,
https://www.imdb.com/title/tt22174924/,Arah Kisah Kita,,,Add a Plot,,2016,,"Short, Drama",,,
https://www.imdb.com/title/tt2087941/,Shelter,6.4,,Ismail Basbeth,"Hananda Hutami, Krisna Eka Putranto",II) (2011,16,"Short, Drama",,,
https://www.imdb.com/title/tt2855634/,Oesman 77,8.3,,Entis Sutisna,,2013– ,,Comedy,,,
https://www.imdb.com/title/tt28354571/,Shit Happens,,,,,2020,,"Short, Drama",,,
https://www.imdb.com/title/tt19892438/,Lowo Ijo,,,,,1987,82,Horror,,,
https://www.imdb.com/title/tt5319686/,Noir Spirit Monomatic,6.0,"After Josh rent a new house, he realized that there's something following him.",Herlambang Hashemi,"Titania Desanta, Herlambang Hashemi",2012,26,"Short, Horror",,,
https://www.imdb.com/title/tt0291586/,Alang-Alang,,,Add a Plot,,1994– ,,,,,
https://www.imdb.com/title/tt10537716/,Senjang,,,,,2019,11,Short,,,
https://www.imdb.com/title/tt1037876/,Yang tercinta,,,Add a Plot,,1991,,,,,
https://www.imdb.com/title/tt1136830/,Boss carmad,,,Add a Plot,,1991,95,,,,
https://www.imdb.com/title/tt15019106/,Tommy Jonathan Sinaga: Calm,,,Add a Plot,,2021 Video,,"Short, Music",,,
https://www.imdb.com/title/tt3778334/,Children of Mud,,,Add a Plot,,2009,23,"Short, Drama",,,
https://www.imdb.com/title/tt27506054/,Musim Ombak,,,Add a Plot,,2017,,Sport,,,
https://www.imdb.com/title/tt1852102/,Sorga Ka Toedjoe,,,Add a Plot,,1940,,Drama,,,
https://www.imdb.com/title/tt7218656/,Flicker,,,Add a Plot,,I) (2017,5,"Short, Horror",,,
https://www.imdb.com/title/tt15128420/,Angin di Lautan,,,See full summary,,2021,10,"Short, Drama",,,
https://www.imdb.com/title/tt19892294/,Setan Pocong,,,,,1988,85,Horror,,,
https://www.imdb.com/title/tt1312162/,Teak Leaves at the Temples,7.7,"The documentary presents a free jazz collaboration by Western jazz artistes Guerino Mozzola, Heinz Geisser, and Norris Jones, along with the community of Lima Gunung, the Sono Seni Ensemble...",Garin Nugroho,,2008,,Documentary,,,
https://www.imdb.com/title/tt4671510/,Mentari Dari Kurau,,,Add a Plot,,2014,,Drama,,,
https://www.imdb.com/title/tt16023954/,Jouska,,,Add a Plot,,2020,5,"Short, Drama",,,
https://www.imdb.com/title/tt1847539/,Ang Hai Djie,,,Add a Plot,,1935,,,,,
https://www.imdb.com/title/tt1341278/,Surja,,,Add a Plot,,1952,100,,,,
https://www.imdb.com/title/tt22044490/,Rasyah the Wonderkid,,,Add a Plot,,2022,,Drama,,,
https://www.imdb.com/title/tt8769694/,Kasinem Is Coming,,,Add a Plot,,2018,,"Comedy, Drama",,,
https://www.imdb.com/title/tt10589842/,Indonesia All Stars vs Liverpool FC,,,Add a Plot,,2013 TV Special,90,Sport,,,
https://www.imdb.com/title/tt1207691/,Teen Idol,,,Add a Plot,,1985,83,Drama,,,
https://www.imdb.com/title/tt26600266/,The Black Dragon (Naga Hitam),,Retired assassin promised his daughter never to take part in the mafia again after she lost her Mother to the fighting. She spies on her boyfriend only to learn he is the son of the mafia ...,Bo Hagen Holmgreen,"Iwan Adji, Hantono Tabanan, Vivian Ikdaya",,114,Action,,,
https://www.imdb.com/title/tt0279279/,Nurani,,,Add a Plot,,2000,10,Short,,,
https://www.imdb.com/title/tt1240506/,Sendja di Djakarta,,,Add a Plot,,1967,90,,,,
https://www.imdb.com/title/tt1256569/,Embun,,,Add a Plot,,1951,120,,,,
https://www.imdb.com/title/tt1058081/,Istana yang hilang,,,Add a Plot,,1960,,,,,
https://www.imdb.com/title/tt8723696/,Secondary,,,,,2018,16,"Short, Drama",,,
https://www.imdb.com/title/tt5140528/,Punai,,,,,2015,19,"Short, Drama",,,
https://www.imdb.com/title/tt22757108/,Andini Indosiar,,,Add a Plot,,2008–2010,,Drama,,,
https://www.imdb.com/title/tt14176068/,Kisah 3 Tahun,,,Add a Plot,,2020,17,"Short, Drama",,,
https://www.imdb.com/title/tt1129972/,Jejaka-Jejaka,,,Add a Plot,,1985,103,,,,
https://www.imdb.com/title/tt27898504/,Story of Magnolia,,,See full summary,,2023,,"Short, Drama",16+,,
https://www.imdb.com/title/tt14064546/,Rahasia Kekayaan: Film dokumenter tentang uang,,,Add a Plot,,2020,,"Documentary, Short",,,
https://www.imdb.com/title/tt23030696/,The Mother's Prayer (Doa Sang Ibu),,,Add a Plot,,2020,,"Short, Drama",,,
https://www.imdb.com/title/tt27416112/,Mesatya - A Story of Puputan Badung,,,Add a Plot,,2023,24,"Short, Documentary",,,
https://www.imdb.com/title/tt3582132/,Idola Cilik,,,Add a Plot,,2008– ,,Reality-TV,,,
https://www.imdb.com/title/tt11663976/,Kerasukan,,,Add a Plot,,2013,83,Horror,,,
https://www.imdb.com/title/tt6574586/,Duyung ajaib,,,Add a Plot,,1978,106,,,,
https://www.imdb.com/title/tt13873712/,Nugau: Stay at Home,,,Add a Plot,,2020,,"Short, Drama",,,
https://www.imdb.com/title/tt18437036/,MARAMBA (Burrial of the King of Sumba),,,See full summary,,2022,23,"Documentary, Short",,,
https://www.imdb.com/title/tt21881408/,Fasad,,,Add a Plot,,2022,,"Short, Drama",,,
https://www.imdb.com/title/tt4711572/,Prisoner of Love: Myuran Sukumaran...,,,,,2015 TV Movie,63,Documentary,,,
https://www.imdb.com/title/tt16968470/,Home Delivery,,,,,2021,12,"Short, Drama",,,
https://www.imdb.com/title/tt1847667/,Pembakaran Bio 'Hong Lian Sie',,,Add a Plot,,1936,,Action,,,
https://www.imdb.com/title/tt12269808/,Barakabut,,,,,2018,11,"Short, Fantasy, Musical",,,
https://www.imdb.com/title/tt2511532/,Loe Gue End,7.0,,Awi Suryadi,"Nadia Alexandria, Dimas Beck, Moudyzanya, Manohara Odelia",2012,,Drama,,,
https://www.imdb.com/title/tt14065504/,Melawan Asap: Film Dokumenter Kabut Asap Jambi,,,Add a Plot,,2019,,"Short, Documentary",,,
https://www.imdb.com/title/tt2610666/,Rock Bergema: A Story Behind the Rock Anthem,,,,,2012,,"Short, Music",,,
https://www.imdb.com/title/tt28074061/,Deception,,,,,IV) (2023,8,"Short, Thriller",,,
https://www.imdb.com/title/tt1846830/,Zoester Theresia,,,Add a Plot,,1932,,Drama,,,
https://www.imdb.com/title/tt20566234/,"Serangan Oemoem (Bro Dragon, the City is Under Attack!)",,,Add a Plot,,2022,,"Animation, Short",,,
https://www.imdb.com/title/tt21614844/,Ateng the Godfather,,,See full summary,,1976,,Comedy,,,
https://www.imdb.com/title/tt0281191/,Si djampang mentjari naga hitam,,,Add a Plot,,1969,,Action,,,
https://www.imdb.com/title/tt1136820/,The Lost Child,,,Add a Plot,,1993,75,,,,
https://www.imdb.com/title/tt13876110/,Kesurupan Jumat Kliwon,,,,,2015,91,Horror,,,
